title,title_detail,published,published_parsed,summary,summary_detail,id,guidislink,link,links,media_content,content,media_credit,credit
La journaliste et essayiste Christiane Collange est morte,"{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La journaliste et essayiste Christiane Collange est morte'}","Wed, 25 Oct 2023 18:01:31 +0200","time.struct_time(tm_year=2023, tm_mon=10, tm_mday=25, tm_hour=16, tm_min=1, tm_sec=31, tm_wday=2, tm_yday=298, tm_isdst=0)","Directrice de « Madame Express » de 1953 à 1969, chroniqueuse dans différents médias, elle s’est intéressée, dans ses livres, aux femmes, aux belles-mères, aux relations entre générations familiales. Elle est morte le 24 octobre, à l’âge de 92 ans.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Directrice de «\xa0Madame Express\xa0» de 1953 à 1969, chroniqueuse dans différents médias, elle s’est intéressée, dans ses livres, aux femmes, aux belles-mères, aux relations entre générations familiales. Elle est morte le\xa024\xa0octobre, à l’âge de\xa092\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2023/10/25/la-journaliste-et-essayiste-christiane-collange-est-morte_6196453_3382.html,True,https://www.lemonde.fr/disparitions/article/2023/10/25/la-journaliste-et-essayiste-christiane-collange-est-morte_6196453_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2023/10/25/la-journaliste-et-essayiste-christiane-collange-est-morte_6196453_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/10/25/679/0/3452/1726/644/322/60/0/27d884e_1698249307670-chb0010558.jpg'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Christiane Collange, en novembre 2010, à Paris'}]","[{'scheme': 'urn:ebu', 'content': 'Bruno Charoy/PASCO'}]",Bruno Charoy/PASCO
"Francis Bueb, « le Français » de Sarajevo, est mort","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Francis Bueb, «\xa0le Français\xa0» de Sarajevo, est mort'}","Tue, 24 Oct 2023 16:58:31 +0200","time.struct_time(tm_year=2023, tm_mon=10, tm_mday=24, tm_hour=14, tm_min=58, tm_sec=31, tm_wday=1, tm_yday=297, tm_isdst=0)","Arrivé dans la ville alors que le conflit fait rage, cet Alsacien avait ouvert le Centre André-Malraux, persuadé que seule la culture peut venir à bout de toutes les horreurs du monde. Il est décédé le 23 octobre à 77 ans.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Arrivé dans la ville alors que le conflit fait rage, cet Alsacien avait ouvert le Centre André-Malraux, persuadé que seule la culture peut venir à bout de toutes les horreurs du monde. Il est décédé le 23\xa0octobre à 77 ans.'}",https://www.lemonde.fr/disparitions/article/2023/10/24/francis-bueb-le-francais-de-sarajevo-est-mort_6196247_3382.html,True,https://www.lemonde.fr/disparitions/article/2023/10/24/francis-bueb-le-francais-de-sarajevo-est-mort_6196247_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2023/10/24/francis-bueb-le-francais-de-sarajevo-est-mort_6196247_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/10/24/50/0/1525/762/644/322/60/0/9e55861_1698158459531-000-par550728.jpg'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Francis Bueb, à Sarajevo, le 28\xa0décembre 2005.'}]","[{'scheme': 'urn:ebu', 'content': 'ELVIS BARUKCIC / AFP'}]",ELVIS BARUKCIC / AFP
"La mort de Natalie Zemon Davis, historienne des altérités perdues","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La mort de Natalie Zemon Davis, historienne des altérités perdues'}","Tue, 24 Oct 2023 16:47:48 +0200","time.struct_time(tm_year=2023, tm_mon=10, tm_mday=24, tm_hour=14, tm_min=47, tm_sec=48, tm_wday=1, tm_yday=297, tm_isdst=0)","La grande historienne américaine, spécialiste des XVIᵉ et XVIIᵉ siècles, engagée dans le monde, autrice, entre autres livres importants, de « Léon l’Africain. Un voyageur entre deux mondes », est morte le 21 octobre à Toronto (Canada), à l’âge de 94 ans.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La grande historienne américaine, spécialiste des XVIᵉ et XVIIᵉ siècles, engagée dans le monde, autrice, entre autres livres importants, de «\xa0Léon l’Africain. Un voyageur entre deux mondes\xa0», est morte le 21\xa0octobre à Toronto (Canada), à l’âge de 94\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2023/10/24/la-mort-de-natalie-zemon-davis-historienne-des-alterites-perdues_6196244_3382.html,True,https://www.lemonde.fr/disparitions/article/2023/10/24/la-mort-de-natalie-zemon-davis-historienne-des-alterites-perdues_6196244_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2023/10/24/la-mort-de-natalie-zemon-davis-historienne-des-alterites-perdues_6196244_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/10/24/584/0/3500/1750/644/322/60/0/c106264_1698154064630-chb0010004-2.jpg'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’historienne américaine Natalie Zemon Davis, à Paris, en 2008.'}]","[{'scheme': 'urn:ebu', 'content': 'BRUNO CHAROY/PASCO'}]",BRUNO CHAROY/PASCO
"La mort de Bobby Charlton, « esprit du football » et Ballon d’or 1966","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La mort de Bobby Charlton, «\xa0esprit du football\xa0» et Ballon d’or 1966'}","Mon, 23 Oct 2023 18:25:08 +0200","time.struct_time(tm_year=2023, tm_mon=10, tm_mday=23, tm_hour=16, tm_min=25, tm_sec=8, tm_wday=0, tm_yday=296, tm_isdst=0)","Survivant de la catastrophe aérienne de 1958 vécue par son club emblématique de Manchester United, l’ancien champion du monde avec l’Angleterre est mort, samedi 21 octobre, à l’âge de 86 ans.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Survivant de la catastrophe aérienne de 1958 vécue par son club emblématique de Manchester United, l’ancien champion du monde avec l’Angleterre est mort, samedi 21\xa0octobre, à l’âge de 86\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2023/10/23/la-mort-bobby-charlton-esprit-du-football-et-ballon-d-or-1966_6196141_3382.html,True,https://www.lemonde.fr/disparitions/article/2023/10/23/la-mort-bobby-charlton-esprit-du-football-et-ballon-d-or-1966_6196141_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2023/10/23/la-mort-bobby-charlton-esprit-du-football-et-ballon-d-or-1966_6196141_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/10/24/739/0/4096/2048/644/322/60/0/bd5fe8f_1698141589485-icon-29813946.jpg'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Bobby Charlton, lors d’un entraînement, le 3\xa0octobre\xa01960.'}]","[{'scheme': 'urn:ebu', 'content': 'PA Images / Icon Sport / PA Images / Icon Sport'}]",PA Images / Icon Sport / PA Images / Icon Sport
"La mort de la plasticienne Marinette Cueco, pionnière du land art","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La mort de la plasticienne Marinette Cueco, pionnière du land art'}","Mon, 23 Oct 2023 14:42:06 +0200","time.struct_time(tm_year=2023, tm_mon=10, tm_mday=23, tm_hour=12, tm_min=42, tm_sec=6, tm_wday=0, tm_yday=296, tm_isdst=0)","L’artiste française, qui dialoguait avec la nature, végétaux et minéraux, s’est éteinte le 18 octobre, à Paris, à l’âge de 89 ans.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’artiste française, qui dialoguait avec la nature, végétaux et minéraux, s’est éteinte le 18\xa0octobre, à Paris, à l’âge de 89\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2023/10/23/la-mort-de-la-plasticienne-marinette-cueco-pionniere-du-land-art_6196118_3382.html,True,https://www.lemonde.fr/disparitions/article/2023/10/23/la-mort-de-la-plasticienne-marinette-cueco-pionniere-du-land-art_6196118_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2023/10/23/la-mort-de-la-plasticienne-marinette-cueco-pionniere-du-land-art_6196118_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/10/23/737/0/2362/1181/644/322/60/0/7dd52d6_1698064354742-opaleplus-opale26558-01.jpg'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’artiste Marinette Cueco, en juin\xa02007.'}]","[{'scheme': 'urn:ebu', 'content': 'Hélène Bamberger/opale.photo'}]",Hélène Bamberger/opale.photo
"Bobby Charlton, champion du monde avec l’Angleterre et star de Manchester United, est mort","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Bobby Charlton, champion du monde avec l’Angleterre et star de Manchester United, est mort'}","Sat, 21 Oct 2023 17:33:19 +0200","time.struct_time(tm_year=2023, tm_mon=10, tm_mday=21, tm_hour=15, tm_min=33, tm_sec=19, tm_wday=5, tm_yday=294, tm_isdst=0)","L’ancien joueur, vainqueur de la Coupe du monde en 1966 et figure du club mancunien, où il a passé l’essentiel de sa carrière, est mort samedi 21 octobre.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’ancien joueur, vainqueur de la Coupe du monde en\xa01966\xa0et figure du club mancunien, où il a passé l’essentiel de sa carrière, est mort samedi 21\xa0octobre.'}",https://www.lemonde.fr/sport/article/2023/10/21/bobby-charlton-champion-du-monde-avec-l-angleterre-et-star-de-manchester-united-est-mort_6195838_3242.html,True,https://www.lemonde.fr/sport/article/2023/10/21/bobby-charlton-champion-du-monde-avec-l-angleterre-et-star-de-manchester-united-est-mort_6195838_3242.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/sport/article/2023/10/21/bobby-charlton-champion-du-monde-avec-l-angleterre-et-star-de-manchester-united-est-mort_6195838_3242.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/10/21/0/0/2190/1095/644/322/60/0/b32ff29_1697901767943-000-hkg2005041945838.jpg'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Bobby Charlton tient un ballon sur lequel est inscrit le nom de son ancien club, Manchester United, à Hongkong, le 19\xa0avril\xa02005.'}]","[{'scheme': 'urn:ebu', 'content': 'TED ALJIBE / AFP'}]",TED ALJIBE / AFP
"Burt Young, l’acteur, nommé aux Oscars, qui jouait Paulie dans les films « Rocky », est mort","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Burt Young, l’acteur, nommé aux Oscars, qui jouait Paulie dans les films «\xa0Rocky\xa0», est mort'}","Thu, 19 Oct 2023 12:55:19 +0200","time.struct_time(tm_year=2023, tm_mon=10, tm_mday=19, tm_hour=10, tm_min=55, tm_sec=19, tm_wday=3, tm_yday=292, tm_isdst=0)","Sur scène, au cinéma et à la télévision, il incarnait généralement des petits durs ou des hommes malchanceux de la classe ouvrière. Sylvester Stallone a rendu hommage à « un homme et un artiste incroyable ».","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Sur scène, au cinéma et à la télévision, il incarnait généralement des petits durs ou des hommes malchanceux de la classe ouvrière. Sylvester Stallone a rendu hommage à «\xa0un homme et un artiste incroyable\xa0».'}",https://www.lemonde.fr/disparitions/article/2023/10/19/burt-young-l-acteur-nomme-aux-oscars-qui-jouait-paulie-dans-les-films-rocky-est-mort_6195411_3382.html,True,https://www.lemonde.fr/disparitions/article/2023/10/19/burt-young-l-acteur-nomme-aux-oscars-qui-jouait-paulie-dans-les-films-rocky-est-mort_6195411_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2023/10/19/burt-young-l-acteur-nomme-aux-oscars-qui-jouait-paulie-dans-les-films-rocky-est-mort_6195411_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/10/19/318/0/3000/1500/644/322/60/0/8f9b7f7_5eadfd5a7aa74edd805120cec05da356-0-8f362fee2f88464791301d93c6231b9e.jpg'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Burt Young, membre de l’équipe du film «\xa0Rocky Balboa\xa0», lors de la première à Los Angeles, le 13\xa0décembre 2006.'}]","[{'scheme': 'urn:ebu', 'content': 'Kevork Djansezian / AP'}]",Kevork Djansezian / AP
"Mort de Carla Bley, pianiste et cheffe d’orchestre américaine","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Mort de Carla Bley, pianiste et cheffe d’orchestre américaine'}","Wed, 18 Oct 2023 14:43:14 +0200","time.struct_time(tm_year=2023, tm_mon=10, tm_mday=18, tm_hour=12, tm_min=43, tm_sec=14, tm_wday=2, tm_yday=291, tm_isdst=0)","Par son autorité et sa créativité, celle qui était aussi et surtout compositrice a tenu pendant plus de cinquante ans une place exceptionnelle dans le jazz.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Par son autorité et sa créativité, celle qui était aussi et surtout compositrice a tenu pendant plus de cinquante ans une place exceptionnelle dans le jazz.'}",https://www.lemonde.fr/disparitions/article/2023/10/18/mort-de-carla-bley-pianiste-et-cheffe-d-orchestre-americaine_6195186_3382.html,True,https://www.lemonde.fr/disparitions/article/2023/10/18/mort-de-carla-bley-pianiste-et-cheffe-d-orchestre-americaine_6195186_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2023/10/18/mort-de-carla-bley-pianiste-et-cheffe-d-orchestre-americaine_6195186_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/10/18/499/0/1930/965/644/322/60/0/605b750_1697625824331-gettyimages-541488827.jpg'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Carla Bley, aux Etat- Unis, en novembre\xa01995.'}]","[{'scheme': 'urn:ebu', 'content': 'Michael Herrmann/ullstein bild via Getty Images'}]",Michael Herrmann/ullstein bild via Getty Images
"La mort de Dariush Mehrjui, cinéaste iranien et conteur contestataire","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La mort de Dariush Mehrjui, cinéaste iranien et conteur contestataire'}","Tue, 17 Oct 2023 18:49:41 +0200","time.struct_time(tm_year=2023, tm_mon=10, tm_mday=17, tm_hour=16, tm_min=49, tm_sec=41, tm_wday=1, tm_yday=290, tm_isdst=0)","Censuré tout au long de sa carrière, le réalisateur de 83 ans a été assassiné, ainsi que son épouse, Vahideh Mohammadifar, âgée de 54 ans, le 14 octobre à Téhéran.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Censuré tout au long de sa carrière, le réalisateur de 83\xa0ans a été assassiné, ainsi que son épouse, Vahideh Mohammadifar, âgée de 54\xa0ans, le 14\xa0octobre à Téhéran.'}",https://www.lemonde.fr/disparitions/article/2023/10/17/la-mort-de-dariush-mehrjui-cineaste-iranien-et-conteur-contestataire_6195045_3382.html,True,https://www.lemonde.fr/disparitions/article/2023/10/17/la-mort-de-dariush-mehrjui-cineaste-iranien-et-conteur-contestataire_6195045_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2023/10/17/la-mort-de-dariush-mehrjui-cineaste-iranien-et-conteur-contestataire_6195045_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/10/17/218/0/4600/2300/644/322/60/0/5d11676_1697544009103-magnum-par133709.jpg'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Dariush Mehrjui, sur le plateau de tournage du «\xa0Poirier\xa0», à Téhéran (Iran), en\xa01997.'}]","[{'scheme': 'urn:ebu', 'content': 'Abbas/Magnum Photos'}]",Abbas/Magnum Photos
"La mort de l’ancien président finlandais Martti Ahtisaari, infatigable médiateur de paix","{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'La mort de l’ancien président finlandais Martti Ahtisaari, infatigable médiateur de paix'}","Tue, 17 Oct 2023 15:58:16 +0200","time.struct_time(tm_year=2023, tm_mon=10, tm_mday=17, tm_hour=13, tm_min=58, tm_sec=16, tm_wday=1, tm_yday=290, tm_isdst=0)","Cet homme d’Etat, diplomate de conviction récompensé par le prix Nobel de la paix en 2008, est mort lundi 16 octobre à Helsinki. Il avait 86 ans.","{'type': 'text/html', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'Cet homme d’Etat, diplomate de conviction récompensé par le prix Nobel de la paix en\xa02008, est mort lundi 16\xa0octobre à Helsinki. Il avait 86\xa0ans.'}",https://www.lemonde.fr/disparitions/article/2023/10/17/la-mort-de-l-ancien-president-finlandais-martti-ahtisaari-infatigable-mediateur-de-paix_6195016_3382.html,True,https://www.lemonde.fr/disparitions/article/2023/10/17/la-mort-de-l-ancien-president-finlandais-martti-ahtisaari-infatigable-mediateur-de-paix_6195016_3382.html,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.lemonde.fr/disparitions/article/2023/10/17/la-mort-de-l-ancien-president-finlandais-martti-ahtisaari-infatigable-mediateur-de-paix_6195016_3382.html'}]","[{'width': '644', 'height': '322', 'url': 'https://img.lemde.fr/2023/10/17/411/0/4932/2466/644/322/60/0/1a0aa17_1697544146397-000-33ye9xx.jpg'}]","[{'type': 'text/plain', 'language': None, 'base': 'https://www.lemonde.fr/disparitions/rss_full.xml', 'value': 'L’ancien président finlandais et lauréat du prix Nobel de la paix Martti Ahtisaari à Helsinki, en Finlande le 30 mai 2017.'}]","[{'scheme': 'urn:ebu', 'content': 'RONI REKOMAA / AFP'}]",RONI REKOMAA / AFP
